Family,int2,Real,EIIP,PP,JustA,JustG
Monodnaviria,39.45766568036168,44.99979283573431,0.8110830115266086,33.58796636430502,15.157789861877138,14.370168978373554
Monodnaviria,45.13671359377076,55.06234797723482,0.9246458064677637,41.758184374611304,19.626441995794323,16.59960115834856
Monodnaviria,39.92206464645742,44.83214797318265,0.8074820845538488,33.82865976981881,15.047962031810064,14.22471112890855
Monodnaviria,39.043259223217056,42.92359816261912,0.8225992025477918,33.298820430105394,14.345965071242444,14.593938830585161
Monodnaviria,40.01113392480912,47.69629823043636,0.7626591061786451,34.65674959429803,16.22928880218613,13.304068878660086
Monodnaviria,38.224977719485196,42.90385791778088,0.8019072452297663,32.6882921918088,14.434483704669919,14.212281314357964
Monodnaviria,62.91751271375956,69.48623940880054,1.3997412010890808,55.55132062343361,21.93919275121588,25.7695589930833
Monodnaviria,38.88408298258736,44.35846596840733,0.8017016755255768,33.43521451873605,14.906173203260302,14.13931978711828
Monodnaviria,39.77841799071396,45.003024530679944,0.7934753182434288,33.88201547200451,15.229469470692816,13.964412493906332
Monodnaviria,55.81283085912239,67.26813251848137,1.0668425134478121,49.30911736749144,23.094129867525112,19.369667906383004
Monodnaviria,29.24060947841124,34.028086041774166,0.6600538767519238,26.02788621312374,11.853973046699206,11.437421849099643
Monodnaviria,50.17677616566008,62.53750797212796,1.0143996841494403,45.66558715951835,22.294184705167936,18.480052111367925
Monodnaviria,32.77281638866053,36.361110696270465,0.7243124155971765,27.839532248310586,12.126228827027735,12.768418854290635
Monodnaviria,39.66702101981569,44.402795998357384,0.7989527836930121,33.12687071398817,14.73264778477507,14.096126294043353
Monodnaviria,39.91103305822267,44.85783432817389,0.8098438748302489,34.03546813413551,15.164915944066028,14.340376397020183
Monodnaviria,52.29382701407726,62.55080990876701,1.028371376398728,46.31296293739547,21.440145220565203,18.60087696179664
Monodnaviria,52.00381906589742,63.450925819945155,1.12999053105639,47.26299273706697,22.3439800386675,20.864103424631896
Monodnaviria,70.9856117548377,78.9574803902605,1.533744803280978,61.50731736359817,25.73773220049182,28.549643001197552
Monodnaviria,52.07869491077392,62.880164969984826,0.9992759399381258,44.63416739501291,21.52054587705169,18.150695095425675
Monodnaviria,31.465957265890417,36.66511535020798,0.6785179181676346,27.37214339791176,12.815447736937646,11.843774894738551
Monodnaviria,63.83274236093726,76.68745239346207,1.2761847993669084,56.681558997471896,26.32822513487254,23.601054104233402
Monodnaviria,40.10168186981175,45.26443330312636,0.8034050709695536,33.75946588187814,15.15335666832107,14.150340580281899
Monodnaviria,56.899258487610474,66.3157852465946,1.1763099486644804,49.48158623609337,22.488636549486174,21.65856380655683
Monodnaviria,58.83052950012697,62.29531124408186,1.1710796863513633,48.801480810929164,19.864174428695407,21.21814868015716
Monodnaviria,39.57818199377858,44.47566768451425,0.8062076777619746,33.512308203567926,14.651143478505132,14.196949541236366
Monodnaviria,56.62737027775036,66.70978183280049,1.0989229133826073,50.07770058613811,22.73509359369881,19.965062337285914
Monodnaviria,60.944516921588615,67.95114494655354,1.1619402899592193,51.90694149353776,22.64998997490044,21.037217938854113
Monodnaviria,39.93785836246358,44.47295248093318,0.8188254628000797,33.69711571371872,14.610650892284418,14.462596570669627
Monodnaviria,39.551450835912,44.801562033216975,0.7957191087130258,33.71545326757834,15.095814972800774,14.020500269495656
Monodnaviria,64.08284354325733,73.3795037536457,1.3616856218165774,56.101657742039905,24.647796289825706,25.268946725776598
Monodnaviria,38.21789244793596,43.7086093773112,0.7831164665222108,33.035583239504795,14.711351913446018,13.774618112916254
Monodnaviria,39.40577065305271,44.46692818650988,0.8062180668850364,34.00436718412731,14.995364787974456,14.284995090900342
Monodnaviria,61.7175699862888,73.50273597549753,1.2652440966318128,54.40854379328034,25.07201323332021,23.44013665355234
Monodnaviria,34.27465164921967,38.96230271229314,0.7423601006570095,30.21127436843229,13.106614635803766,13.006435179683749
Monodnaviria,39.83565150117843,44.93794778999927,0.8197352330073789,33.88020325941503,15.181568284758134,14.552727244410931
Monodnaviria,33.578760006771276,38.62272477491803,0.7391123471822876,30.170479757669792,13.203038436929338,12.888479065146775
Monodnaviria,73.04463723639454,84.49321392925869,1.66470252040092,67.5970712861443,27.636623489725213,30.92184325483682
Monodnaviria,30.68121938634005,35.97802527561809,0.670728395437782,27.078275477120457,12.580189179269047,11.676231400696846
Monodnaviria,38.479771820607745,42.90565572411761,0.8051863724541448,32.930990149367716,14.262915670997911,14.245783046456266
Monodnaviria,31.576062300920622,35.65541599256202,0.6607012482770718,27.218322178961923,12.060932979615222,11.337035692177595
Monodnaviria,49.26136696872834,56.85159176975413,1.0975076459909214,44.42218698712578,18.908764622857074,19.990719140433097
Monodnaviria,40.04519636285596,44.65558360931479,0.8155547383056994,33.64302705872053,14.985079974443378,14.42247034956253
Monodnaviria,50.763862938913995,60.22863310293285,1.0432736370860678,45.405532004900834,20.492423776246785,18.944104991661433
Monodnaviria,30.568528753027273,35.94752566802064,0.6463629222498743,27.004159390117895,12.470022212115564,11.152896011959527
Monodnaviria,65.252316583037,72.09880602231293,1.4078720122480097,56.67652505724082,23.482374581538178,26.07025288194891
Monodnaviria,48.60376868099968,57.0388959982381,1.0225399197909806,43.29061296246763,19.598677117733907,18.538900343697794
Monodnaviria,39.09569668923901,45.253636968740196,0.8021855707191744,33.69462849165967,15.122803112859723,14.172669062511119
Monodnaviria,92.00823640586958,109.12210153642292,1.754279390663297,80.83598683685587,37.08454598726639,32.87072723154386
Monodnaviria,87.53731581733241,100.39641361042368,1.8512162533697796,78.37104511715577,33.085174491093554,34.65847144535905
Monodnaviria,40.043334448063376,44.090555498042214,0.8539244958613678,33.80945921524392,14.456063841320944,15.241421388327785
Monodnaviria,52.12089856996686,64.24753465449365,0.9940117674973972,46.93543498606946,22.370854388772567,17.933905973920492
Monodnaviria,70.41889099084926,74.00554312442146,1.512639769537872,59.43382578548159,23.00264152968846,28.04543058703253
Monodnaviria,32.530588660672485,36.38082828154884,0.693495313515223,27.24691671014279,12.319582810007661,12.174170812256492
Monodnaviria,32.966733997965925,40.94637598670928,0.6938970093642365,29.559415557437738,14.512533811362093,12.197729990264966
Monodnaviria,64.43669891451846,77.39022741397052,1.2939367970503803,57.06310431454586,26.63651926477457,23.966234993354586
Monodnaviria,67.71346520837008,78.0890536876254,1.3496995989982357,59.090986139439735,26.533792609965502,24.943462603255487
Monodnaviria,52.055576136859266,61.191649549142795,1.0448508305793673,45.855561780455794,20.77122337378399,18.907232767091575
Monodnaviria,39.94613813560038,44.769317580318095,0.8033177952637505,34.08707220751343,15.086187229091855,14.1795030524782
Monodnaviria,39.428206509769105,44.64720815570006,0.8168313079230726,33.74240390839671,15.016341356726974,14.491609410559327
Monodnaviria,59.76619293062237,68.11955997184188,1.154546790875701,51.374616922369796,22.480710768645615,20.954049840853774
Monodnaviria,33.33766218816497,39.256119889059,0.734678893635465,29.386105001305733,13.473435442789558,12.992275244641212
Monodnaviria,50.11984261855935,56.54939712475929,1.0131966367765217,43.46038319258306,18.865268333513892,18.226649912896722
Monodnaviria,91.67358659802983,102.51552944549361,2.0044048239831067,81.89114522848743,32.647552280506,37.51504677599873
Monodnaviria,61.46787412480647,73.75127643225883,1.1638425071650957,53.453883930482824,25.41185390973901,21.33874151440991
Monodnaviria,51.56988159212626,61.517329357386004,1.021920781615881,45.4154113403349,21.01307221534648,18.51914721443895
Monodnaviria,58.23078886219985,64.42107067220721,1.1668745171358292,49.54136901926402,21.234278260635246,21.224214241738714
Monodnaviria,43.739273224985475,50.29729457463253,0.9161932364942564,37.891691544257185,16.966981060496924,16.493763110899962
Monodnaviria,62.987254277357735,74.4844906227429,1.2762843159123627,56.080407440610955,25.572527978959748,23.57711193057803
Monodnaviria,59.8612583548093,68.05267492693697,1.1623183993254749,51.21835375963826,22.46373719478523,21.07606218593502
Monodnaviria,34.34780499506404,38.234858201252266,0.7545886155210545,29.52666923880951,12.94629901699602,13.29328386288075
Monodnaviria,39.68134068093195,44.96732044327703,0.8025435137491116,33.99731387993442,15.128834916493334,14.130090481696215
Monodnaviria,38.02736523336023,43.6876964574319,0.7694513385195947,32.66398385402596,14.843023810667328,13.477896387636891
Monodnaviria,55.27627227061062,62.647142372750295,1.0752089650210719,46.38978008931949,21.203801354016004,19.56525128650386
Monodnaviria,40.20285732190259,45.30344481312607,0.8237687518718377,34.04682039878362,15.033578252986796,14.60695664249811
Monodnaviria,34.23378789726968,36.61513578179683,0.7205925639459732,29.056435873921313,11.503168680000615,12.413431510656446
Monodnaviria,62.51601755996215,70.8293708233042,1.2117702179924978,53.06912631010521,23.473915247831002,22.12074545353784
Monodnaviria,37.49494883946986,41.513706462839124,0.7807480852377323,31.085724038662505,13.595151175614777,13.792451199681494
Monodnaviria,33.420087390750965,38.04251576498215,0.7447555169568674,29.199508283491035,12.895281322448177,13.124479026561838
Monodnaviria,66.12066947433469,77.00575125216261,1.3578801502046325,57.850920871673125,26.205903944139045,25.219706285482637
Monodnaviria,30.591444340422967,36.687602289620905,0.6541371435839465,27.555988200785464,13.054325110523365,11.294706347499343
Monodnaviria,48.18776914527258,61.589516250914905,0.9181565927692918,44.97588544046977,22.36616913156462,16.493465715341483
Monodnaviria,66.97337324202161,72.39835038559245,1.4300696577813878,57.20931564834897,23.075013538019082,26.476636000609865
Monodnaviria,33.795243008892626,38.16447707806188,0.7439665151398712,29.236416207187645,12.752381572765094,13.104573063292836
Monodnaviria,45.15808206435838,57.49691371382281,0.9449072215508849,44.40165024833298,21.42964859874779,16.9818327379518
Monodnaviria,53.86461096911668,63.01852193133812,1.0988925538980518,47.348404397957324,21.560964745762668,20.03829842801652
Monodnaviria,37.73781257215515,44.43190270687176,0.7959042915629702,32.81903713261767,15.528733217818761,14.156081786662137
Monodnaviria,54.90580538275035,60.7347993622514,1.100527088146353,46.85269464724779,20.082428190608418,19.963087288532325
Monodnaviria,51.7398998365038,60.958491245913784,1.0521753486724728,45.63635353244995,20.713621512482568,19.083915495541994
Monodnaviria,30.43677886562959,35.4111367333721,0.6435706766582668,26.91360033554905,12.203907536061932,11.017274537730628
Monodnaviria,61.36461477667817,69.5319125724712,1.2046322658214887,52.505854098263335,22.811518173002376,21.991586772705684
Monodnaviria,62.12994119405363,60.25429435598129,1.3559497031349317,50.77195730010316,17.074285436770264,24.801901075989424
Monodnaviria,39.54395459676966,44.557934863412676,0.8146906711682637,33.682507858038704,15.091081770721678,14.45883419312178
Monodnaviria,65.86677871027653,74.37376910523312,1.4257170454676495,57.941852945049405,24.53540739807279,26.40390356462145
Monodnaviria,52.423433308468304,61.787074821728716,1.0619017299798788,46.3940830588253,21.150026882246202,19.311711625498912
Monodnaviria,39.52274046655806,45.321002457871174,0.8060220683590387,33.87615720518377,15.340448464710272,14.296404733461387
Monodnaviria,44.57386525068431,52.65041274372652,0.9328008388119985,39.36527462085185,18.260591568651694,16.813112773630685
Monodnaviria,50.30672557152428,58.63192868436973,1.0060134464797843,43.35128306082838,19.79200168513003,18.226368874338316
Monodnaviria,39.81079913116429,44.20940390836889,0.8132772730019804,33.646783709183914,14.842131542976734,14.38240610965747
Monodnaviria,39.658079776662426,44.77569657859303,0.8096843329327874,33.79960031055809,15.055224902600761,14.323397001679703
Duplodnaviria,293.0179947109836,362.73384061001804,5.097023065005295,265.4215442294014,124.39077580587589,98.31381041784167
Duplodnaviria,271.67854416656024,314.78549397749066,5.450724489022784,242.4455344128358,105.15826593102457,105.19187378580234
Duplodnaviria,269.5681951766912,326.8724861363795,4.6837477886976675,240.1938167500854,109.78744822931876,89.80289662969462
Duplodnaviria,205.11007364711975,236.38548748477268,4.398292129232504,185.22655925639293,77.16679478798046,84.45187925115933
Duplodnaviria,151.37948403206772,193.22756883959357,2.7407069185093405,137.89340985141132,68.00687534154002,52.82945341567595
Duplodnaviria,371.74672432851474,440.99468863990796,7.298717416769655,331.8461019020052,148.25228920486722,141.81641039795434
Duplodnaviria,144.24967653879813,165.0641725699134,3.0680040267408053,128.7773016410003,54.06808738381798,58.52187612635231
Duplodnaviria,98.20713251914242,123.3940695898288,1.7915678505426211,87.99292176494673,42.820006090257934,33.85539918151523
Duplodnaviria,235.0469027355999,298.3246983493089,3.907350192190043,212.85166984372634,102.02636458397232,75.08242647491141
Duplodnaviria,193.72380230325942,232.75904311849774,3.7598833114588164,174.08002242401497,79.34095418601248,72.35945282470948
Duplodnaviria,218.50159347151902,249.06196320508994,4.775716813885576,199.0025025692328,79.89744382087851,91.47952713415006
Duplodnaviria,287.9536963719054,314.60001283893064,6.4649205101877,260.3036696000068,94.9036368050718,123.64750149609718
Duplodnaviria,298.5220033909853,369.1269583511377,5.347025903589087,267.47403165978795,126.32079057637108,103.81278696164733
Duplodnaviria,268.1241937288092,307.66600564740764,5.498687282545703,239.21632555881158,101.08875077974497,105.94636686883756
Duplodnaviria,153.6843781989249,186.08246417116592,3.0540162735887506,135.9243807122894,63.82476180439239,58.993862269096404
Duplodnaviria,282.00310347483764,352.05485638990496,5.2769139795539735,253.44232659373284,121.40140259715318,103.03269148196799
Duplodnaviria,149.384768503049,181.51433580877645,2.845432192804102,131.90762362576703,61.83002768386369,54.643276063360254
Duplodnaviria,234.19203140056246,283.0402424645296,4.256179419904639,208.92730556920122,96.09512697293222,81.87980271891485
Duplodnaviria,146.87780964346638,169.51101589734245,3.174501978541541,133.72845933082687,55.13115712908396,60.39127481573763
Duplodnaviria,155.51090857977562,191.42890258424097,2.9862293947321015,137.47951336180245,65.92091520744306,57.729936512098675
Duplodnaviria,142.56227333829963,165.08241808645676,2.985439338244261,127.25473087783456,54.623908860652456,57.004623396902296
Duplodnaviria,303.99632786468504,363.8529422133536,5.712857712645255,272.55290525852877,123.3406575869477,110.46843949760252
Duplodnaviria,347.1207142843432,394.11706690314645,7.291945771864419,311.2098262404002,127.45291729780088,140.67620669364547
Duplodnaviria,166.74967617101427,185.89233727493547,3.6571394794052403,150.40632884607672,57.70683773532375,69.4317216749775
Duplodnaviria,203.59488766780714,249.19019881956675,3.719970431017052,183.16185384990166,85.5099796941669,71.5824133492142
Duplodnaviria,156.23922488626414,184.51599583789334,3.0894744604295266,138.37188618565128,62.2998878652299,59.19968135485246
Duplodnaviria,154.98418693345423,192.05541184103916,2.9908664523794495,137.8254199537036,66.2884884897067,57.8167685220113
Duplodnaviria,134.68702907365127,158.59499091418078,3.00764296560348,123.4163129364835,52.07838709511325,57.4414458997676
Duplodnaviria,253.83877635461232,310.99987582982715,4.560839250960461,229.15500574462934,107.09301472623049,88.0452832867583
Duplodnaviria,138.40357730888255,163.50236819592214,2.7087724579807264,121.89324270208775,55.3352859621657,51.73752958989261
Duplodnaviria,336.33789578502586,392.7171990919096,6.702624539040908,301.67976683934603,131.51743075766657,129.74140532900174
Duplodnaviria,173.29872881881832,206.796231952395,3.1180738278457616,154.55103083868656,69.27164282256516,59.15633385696565
Duplodnaviria,291.3384056912861,345.8552469565941,5.688515355436247,261.57391162979815,116.94769147263837,110.13385114616142
Duplodnaviria,239.53077761256668,287.9435900807175,4.43099207075646,213.69169236279836,97.71047771450881,85.34090559657831
Duplodnaviria,298.85667368081045,363.3895509805475,5.428546124346448,269.0469949167089,123.89847522097698,104.89224387858965
Duplodnaviria,152.24056730184304,191.0149159186828,3.1365165578483993,139.31450217734508,66.89507340878286,60.81015406884504
Duplodnaviria,170.06406748607105,193.4162813055973,3.374955409717601,149.06464095174803,63.698103602957886,64.41859565432142
Duplodnaviria,287.58832573942675,358.6407718899315,5.3734402046598655,258.33468922265985,123.62366460889498,104.88426966740363
Duplodnaviria,150.34414908466843,179.02930808400197,3.006650060925551,134.83778344344108,60.55579539597619,57.56535960784486
Duplodnaviria,184.16194210807302,209.4308116111113,3.848506393897766,164.00461592906592,68.0923448911878,73.61998027873358
Duplodnaviria,178.81159372533776,198.3697948876326,4.1255572957803865,163.750259739515,59.13137207526866,78.3707983866787
Duplodnaviria,115.84329632244345,138.8512122823198,2.3544299689941193,102.7223577802992,47.547176923835,45.05537114192047
Duplodnaviria,18.576086768561172,19.218266295201563,0.44961697710636384,15.405960820981335,5.9686291562476,7.323298690154087
Duplodnaviria,383.0544967026436,440.731279755575,7.714725685127501,341.6446143836195,145.616235701681,149.18680728350358
Duplodnaviria,137.91184788264943,167.09112510827865,2.6928413451335884,122.88741327367427,57.36484120731567,51.68210481513087
Duplodnaviria,279.2088456178259,312.2112018185538,5.9899466183341445,249.66972942175275,99.27217878871693,115.13330740159655
Duplodnaviria,191.27481635898215,228.58503916842258,3.6801360085385797,170.7406119419268,77.6115383586196,70.7239453601629
Duplodnaviria,248.48818786476338,299.68141041364686,4.567223986168384,221.78463182924614,101.70073201732615,88.01000442777577
Duplodnaviria,130.84163300374348,155.64567756894468,2.4036562986970536,117.98534270448678,52.91240777462322,45.292349530876635
Duplodnaviria,42.00037333845689,45.15290523251181,1.0067704591636375,37.32707596911624,13.119528698944208,17.997076326324663
Duplodnaviria,158.1759352406655,192.51242505043152,3.2239521539794764,141.3154575514645,66.08939579291926,62.3373397722865
Duplodnaviria,156.5436717757795,176.34777623911128,3.0411663084137817,136.8070686578916,57.143896363130516,57.5323078178124
Duplodnaviria,288.41167418072,315.89436032716566,6.464954804067612,260.5291997777402,95.44582284687824,123.697941288208
Duplodnaviria,146.02944431712194,183.19301213885942,2.727920830396254,129.2024272968816,63.11947104288118,52.69806761034393
Duplodnaviria,39.18628275128721,46.436011082861555,0.8251014948295224,35.480512844069914,16.03447087129803,14.588804219302288
Duplodnaviria,326.39330642455803,411.9127719680718,5.935004298258055,291.48694857415916,141.58273218348373,116.28897410552285
Duplodnaviria,149.63429553336556,172.18573252702774,3.220683758736933,133.20672323232813,56.185225436602344,61.58589885261985
Duplodnaviria,264.5090041099623,329.94662290110176,4.531052382244973,240.21213237949326,113.59701146751881,87.32808849550436
Duplodnaviria,138.6430765496968,134.89764124835693,2.794026220295757,111.81221206005094,41.49740302637563,52.8143460074694
Duplodnaviria,140.62799558097976,164.39555369276135,2.8981146610677317,124.86456594847421,55.09606951746604,55.463866672339975
Duplodnaviria,286.0219032980054,333.4897749422435,5.613345687655412,253.83882358300247,111.89667586311728,108.48509450635324
Duplodnaviria,140.96158035112342,156.89775820712848,3.111346135688288,125.87916768469994,49.53709759903376,59.11212752801722
Duplodnaviria,327.9617762180161,385.53760294181706,6.41556559714388,291.0242922722497,128.7380531953305,124.21675239391641
Duplodnaviria,145.15608788336834,166.71557783423566,3.2414778142213594,132.15536463786003,53.37859675825715,61.792620231872384
Duplodnaviria,164.9135173845697,204.8156147145711,3.1939527917672876,148.20965002148336,70.8406290533876,61.71116712069524
Duplodnaviria,334.5116645304446,380.18684759823765,6.959792768412187,299.9402465199169,122.92838931835111,134.09445659889042
Duplodnaviria,143.1441817546385,158.51694470835136,3.183674630673265,127.90763160434294,49.28394692047703,60.43363801327988
Duplodnaviria,273.61791659573845,321.3810170531991,5.412197656242214,245.09310375198228,107.9660681537908,104.48097502752054
Duplodnaviria,152.72338079280073,170.18599594871927,3.2876675202701517,137.20481953767978,53.91307838755343,62.418627570377765
Duplodnaviria,136.891920810828,168.50538469086254,2.3857133843963454,123.58427689417464,57.438733905885286,44.97810629059626
Duplodnaviria,261.7879573231076,328.15108748178244,4.475089859986773,236.8912381696077,112.97122771744692,86.35139938146615
Duplodnaviria,176.1908502144996,194.75316883602684,3.8289202248759606,156.99586614039634,62.1880277885753,73.09460387747558
Duplodnaviria,161.1877305073063,185.99414629173077,3.5058981584820903,146.79696567153997,60.60535151708557,66.92748221969457
Duplodnaviria,375.6496817451483,450.23797720218204,7.171715838632215,334.73674115818267,152.45062221715153,139.50443912223645
Duplodnaviria,302.13013221144297,370.34072592945466,5.701995893564436,270.1114518146879,126.4958486306574,111.03338672698344
Duplodnaviria,297.58187797128716,332.453412182296,6.287218397534497,264.7717569347086,105.75915434341604,120.84973479802447
Duplodnaviria,139.955062313901,134.625481742168,2.817482537556201,112.3919797583883,41.23177535063851,53.219753118075204
Duplodnaviria,339.26475802832084,389.55360844159463,6.910322724625124,303.1191124013011,128.0319533889627,133.44923527365944
Duplodnaviria,171.96393484444096,213.13606447498205,3.296755648198201,154.2557988172714,73.4021088847225,63.66751212301229
Duplodnaviria,146.073360572087,167.69907126593813,2.938058232028166,127.15834419033052,55.7898525018856,56.13275984988197
Duplodnaviria,258.84654775462525,284.10996840549177,5.7399676683412375,232.81286224115976,86.83911596390519,109.77890570476366
Duplodnaviria,149.22989234739867,179.60936631806453,2.81413929607985,132.88700502040405,61.07811952052023,53.70317491834082
Duplodnaviria,150.34414908466843,179.02930808400197,3.006650060925551,134.83778344344108,60.55579539597619,57.56535960784486
Duplodnaviria,303.31136979078263,380.38474259980285,5.196489217971207,277.00535788163813,130.41503016345567,100.23909890888055
Duplodnaviria,149.61730217249547,174.25279545699124,2.9485649076990708,131.89851735705645,58.16573518837336,56.2244548409109
Duplodnaviria,253.23777201792134,305.242457356695,4.685517313234049,227.32664809635952,104.03169461989293,90.2710705702545
Duplodnaviria,150.19484374489852,172.6861634306568,3.0517906876591243,132.68269253831622,57.11367015605708,58.245115859631525
Duplodnaviria,174.18135440563424,192.3817748401242,3.7869911397803544,155.3512004840409,61.39032316371652,72.26711972418668
Duplodnaviria,283.05793509918664,303.5398720833687,6.560701266150259,259.1139079284589,84.87570287904119,124.66043149907539
Duplodnaviria,149.71857268172707,192.3754201630808,2.768133432524029,135.75614846600607,67.21676684311036,53.488599009915355
Duplodnaviria,196.67525148912267,226.9048540826686,3.9419470465693167,173.51749753718684,75.44764662754217,75.6849634241416
Duplodnaviria,141.58133654049402,152.41979674564058,3.120067772157284,124.89405679603055,45.91140273248624,59.00898612530123
Duplodnaviria,237.25425619316667,286.05810048837856,4.376603687619654,211.9716943049383,97.11202744495307,84.25013543991594
Duplodnaviria,271.01990497337357,323.2677176927006,5.199331180595507,243.12984011665182,109.38769940122273,100.36820956596266
Duplodnaviria,156.48398242718633,182.66389947628772,3.38394160586625,141.89408846687866,60.11333725391548,64.7312774264119
Duplodnaviria,197.28488607523101,220.53436305921596,4.1223368379152445,174.3386430286432,70.06925134150124,78.71955439292242
Duplodnaviria,176.49241857618222,204.5162128633313,3.593427236343928,155.35700266864774,68.27696166458878,69.13210781035198
Duplodnaviria,174.36900895709778,196.93216876986162,3.680371312414199,154.71069639765463,63.41139632219647,70.30799702896194
Duplodnaviria,192.39996410111348,224.97588618266442,3.8683095899462625,171.89417685576547,75.32964135438546,74.32904033486783
Duplodnaviria,260.5112741659924,309.87373768996025,5.072847248709744,235.57856359927231,104.93328474171709,97.83920776208858
